,Date,ID,
2749,2021/06/18,1405858852357218304.txt,
2750,2021/06/18,1405859105072422915.txt,
2751,2021/06/18,1405859357779185671.txt,
2752,2021/06/18,1405859610536333312.txt,
2753,2021/06/18,1405859863314505730.txt,
2754,2021/06/18,1405860116147097607.txt,
2755,2021/06/18,1405860368870744064.txt,
2756,2021/06/18,1405860621472632837.txt,
2757,2021/06/18,1405860874385080327.txt,
2758,2021/06/18,1405861127167299591.txt,
2759,2021/06/18,1405861379836366851.txt,
2760,2021/06/18,1405861885468196870.txt,
2761,2021/06/18,1405862138204262406.txt,
2762,2021/06/18,1405862390965719046.txt,
2763,2021/06/18,1405862643550900224.txt,
2764,2021/06/18,1405862896077312008.txt,
2765,2021/06/18,1405863148817682433.txt,
2766,2021/06/18,1405863401604235267.txt,
2767,2021/06/18,1405863654344507408.txt,
2768,2021/06/18,1405863907244363776.txt,
2769,2021/06/18,1405864703998398474.txt,
2770,2021/06/18,1405806087547260932.txt,
2771,2021/06/18,1405861632589406210.txt,
2772,2021/06/18,1405868785307815944.txt,
2773,2021/06/18,1405871557306556420.txt,
2774,2021/06/18,1405877367084503041.txt,
2775,2021/06/18,1405886445202513933.txt,
2776,2021/06/18,1405889219269173248.txt,
2777,2021/06/18,1405889223857639427.txt,
2778,2021/06/18,1405893154641903627.txt,
2779,2021/06/18,1405994994457001989.txt,
2780,2021/06/18,1405994995283333126.txt,
2781,2021/06/18,1405999922076323846.txt,
2782,2021/06/18,1406003772166270976.txt,
2783,2021/06/18,1406009872232108038.txt,
2784,2021/06/18,1406010124896976898.txt,
2785,2021/06/18,1406010377725530113.txt,
2786,2021/06/18,1406010630432346113.txt,
2787,2021/06/18,1406010883084632070.txt,
2788,2021/06/18,1406011135606898690.txt,
2789,2021/06/18,1406011388179460099.txt,
2790,2021/06/18,1406011430147530752.txt,
2791,2021/06/18,1406011640903049220.txt,
2792,2021/06/18,1406011893681119234.txt,
2793,2021/06/18,1406012146425778176.txt,
2794,2021/06/18,1406014926032969733.txt,
2795,2021/06/18,1406012399614840832.txt,
2796,2021/06/18,1406012445550792706.txt,
2797,2021/06/18,1406012652191637513.txt,
2798,2021/06/18,1406012904852406279.txt,
2799,2021/06/18,1406013157433303041.txt,
2800,2021/06/18,1406013409985019906.txt,
2801,2021/06/18,1406013662809231360.txt,
2802,2021/06/18,1406013915503419396.txt,
2803,2021/06/18,1406014168084500482.txt,
2804,2021/06/18,1406014420766003200.txt,
2805,2021/06/18,1406014673393233926.txt,
2806,2021/06/18,1406015178647478274.txt,
2807,2021/06/18,1406015431153008641.txt,
2808,2021/06/18,1406015683662655489.txt,
2809,2021/06/18,1406019156491739138.txt,
2810,2021/06/18,1406024525263753218.txt,
2811,2021/06/19,1406043745204596738.txt,
2812,2021/06/19,1406063478599675906.txt,
2813,2021/06/19,1406113387679866882.txt,
2814,2021/06/19,1406169621267353601.txt,
2815,2021/06/19,1406174467793903622.txt,
2816,2021/06/19,1406201431426703362.txt,
2817,2021/06/19,1406221228063531008.txt,
2818,2021/06/19,1406221480812232705.txt,
2819,2021/06/19,1406221733569384449.txt,
2820,2021/06/19,1406221986204901388.txt,
2821,2021/06/19,1406222238760812544.txt,
2822,2021/06/19,1406222491471728642.txt,
2823,2021/06/19,1406222744241459201.txt,
2824,2021/06/19,1406223249646755840.txt,
2825,2021/06/19,1406223502504513543.txt,
2826,2021/06/19,1406223755391680512.txt,
2827,2021/06/19,1406223778091134978.txt,
2828,2021/06/19,1406223806847279104.txt,
2829,2021/06/19,1406224008383717378.txt,
2830,2021/06/19,1406224261250011140.txt,
2831,2021/06/19,1406224514057449474.txt,
2832,2021/06/19,1406224766818738181.txt,
2833,2021/06/19,1406225019567542272.txt,
2834,2021/06/19,1406225272484077578.txt,
2835,2021/06/19,1406225525203480576.txt,
2836,2021/06/19,1406225777931268096.txt,
2837,2021/06/19,1406226030659055616.txt,
2838,2021/06/19,1406226283453943813.txt,
2839,2021/06/19,1406234034670166017.txt,
2840,2021/06/19,1406236594034651141.txt,
2841,2021/06/19,1406253406386274306.txt,
2842,2021/06/19,1406257073675898883.txt,
2843,2021/06/19,1406333612492947458.txt,
2844,2021/06/19,1406360919764918276.txt,
2845,2021/06/19,1406372193311854597.txt,
2846,2021/06/19,1406372446127726602.txt,
2847,2021/06/19,1406372699040010248.txt,
2848,2021/06/19,1406372952052994050.txt,
2849,2021/06/19,1406373204722081798.txt,
2850,2021/06/19,1406373457366036488.txt,
2851,2021/06/19,1406373710106447872.txt,
2852,2021/06/19,1406373962926415875.txt,
2853,2021/06/19,1406374215713017859.txt,
2854,2021/06/19,1406374721394991105.txt,
2855,2021/06/19,1406374974286405638.txt,
2856,2021/06/19,1406375227135758349.txt,
2857,2021/06/19,1406375480136290307.txt,
2858,2021/06/19,1406375732826226691.txt,
2859,2021/06/19,1406375985721843712.txt,
2860,2021/06/19,1406376238525161473.txt,
2861,2021/06/19,1406376491374546944.txt,
2862,2021/06/19,1406376744152616962.txt,
2863,2021/06/19,1406376997094408194.txt,
2864,2021/06/19,1406377249864101893.txt,
2865,2021/06/19,1406222996864487438.txt,
2866,2021/06/19,1406374468646211584.txt,
2867,2021/06/19,1406377502667333636.txt,
2868,2021/06/19,1406377755521044484.txt,
2869,2021/06/19,1406378008299118596.txt,
2870,2021/06/19,1406386437633634306.txt,
2871,2021/06/20,1406501126061453313.txt,
2872,2021/06/20,1406405956330680323.txt,
2873,2021/06/20,1406419065153884162.txt,
2874,2021/06/20,1406420524280860673.txt,
2875,2021/06/20,1406435659800211463.txt,
2876,2021/06/20,1406450534886699016.txt,
2877,2021/06/20,1406489567893475335.txt,
2878,2021/06/20,1406498047111036930.txt,
2879,2021/06/20,1406501238854799360.txt,
2880,2021/06/20,1406504327057788933.txt,
2881,2021/06/20,1406519142442704899.txt,
2882,2021/06/20,1406521328484569095.txt,
2883,2021/06/20,1406522957493571584.txt,
2884,2021/06/20,1406583485830152195.txt,
2885,2021/06/20,1406583738490920960.txt,
2886,2021/06/20,1406583991071817729.txt,
2887,2021/06/20,1406584243757764610.txt,
2888,2021/06/20,1406584749536288774.txt,
2889,2021/06/20,1406585002385674242.txt,
2890,2021/06/20,1406585255163830272.txt,
2891,2021/06/20,1406585388223766529.txt,
2892,2021/06/20,1406585507727937536.txt,
2893,2021/06/20,1406585760447438853.txt,
2894,2021/06/20,1406586013225529347.txt,
2895,2021/06/20,1406586266163073024.txt,
2896,2021/06/20,1406586518832099334.txt,
2897,2021/06/20,1406586771455066112.txt,
2898,2021/06/20,1406587024216367105.txt,
2899,2021/06/20,1406587276948279298.txt,
2900,2021/06/20,1406587529667690498.txt,
2901,2021/06/20,1406587782466658308.txt,
2902,2021/06/20,1406588035337162756.txt,
2903,2021/06/20,1406588288086024193.txt,
2904,2021/06/20,1406588540968833025.txt,
2905,2021/06/20,1406584496724578305.txt,
2906,2021/06/20,1406607322730754050.txt,
2907,2021/06/20,1406619144158519302.txt,
2908,2021/06/20,1406635236117594116.txt,
2909,2021/06/20,1406717186270392323.txt,
2910,2021/06/20,1406734489641000965.txt,
2911,2021/06/20,1406734742716825604.txt,
2912,2021/06/20,1406734997915062272.txt,
2913,2021/06/20,1406735251016126469.txt,
2914,2021/06/20,1406735503903363075.txt,
2915,2021/06/20,1406736009623224322.txt,
2916,2021/06/20,1406736262468452352.txt,
2917,2021/06/20,1406736515519160321.txt,
2918,2021/06/20,1406736768418844680.txt,
2919,2021/06/20,1406737021507457032.txt,
2920,2021/06/20,1406737274486861828.txt,
2921,2021/06/20,1406737528040873989.txt,
2922,2021/06/20,1406737780898729991.txt,
2923,2021/06/20,1406738033924321283.txt,
2924,2021/06/20,1406738286920491012.txt,
2925,2021/06/20,1406735756715040774.txt,
2926,2021/06/20,1406738540571078658.txt,
2927,2021/06/20,1406748697275158528.txt,
2928,2021/06/20,1406738793516912640.txt,
2929,2021/06/20,1406739046576054280.txt,
2930,2021/06/20,1406739299928788992.txt,
2931,2021/06/20,1406739552732057601.txt,
2932,2021/06/20,1406739805682208777.txt,
2933,2021/06/20,1406740058569383936.txt,
2934,2021/06/20,1406740311494250503.txt,
2935,2021/06/20,1406760214112600069.txt,
2936,2021/06/21,1406765068935593987.txt,
2937,2021/06/21,1406765653835468800.txt,
2938,2021/06/21,1406766560622964738.txt,
2939,2021/06/21,1406774636092616704.txt,
2940,2021/06/21,1406824495847931905.txt,
2941,2021/06/21,1406825082706481153.txt,
2942,2021/06/21,1406825729640210446.txt,
2943,2021/06/21,1406828139666309120.txt,
2944,2021/06/21,1406834549842059269.txt,
2945,2021/06/21,1406843706213163013.txt,
2946,2021/06/21,1406849412949635077.txt,
2947,2021/06/21,1406869419679092738.txt,
2948,2021/06/21,1406869717143408647.txt,
2949,2021/06/21,1406901041635872772.txt,
2950,2021/06/21,1406909704714932228.txt,
2951,2021/06/21,1406919411542360070.txt,
2952,2021/06/21,1406934681497391106.txt,
2953,2021/06/21,1406907447403417601.txt,
2954,2021/06/21,1406945958101929992.txt,
2955,2021/06/21,1406946210825576455.txt,
2956,2021/06/21,1406946463800872964.txt,
2957,2021/06/21,1406946716490809344.txt,
2958,2021/06/21,1406946969227087878.txt,
2959,2021/06/21,1406947222034554890.txt,
2960,2021/06/21,1406947474909061128.txt,
2961,2021/06/21,1406947727741800460.txt,
2962,2021/06/21,1406947980637347840.txt,
2963,2021/06/21,1406948233314766859.txt,
2964,2021/06/21,1406948486109609988.txt,
2965,2021/06/21,1406948738866765825.txt,
2966,2021/06/21,1406948991607218176.txt,
2967,2021/06/21,1406949244221730824.txt,
2968,2021/06/21,1406949497045925889.txt,
2969,2021/06/21,1406949749748604930.txt,
2970,2021/06/21,1406950002665082884.txt,
2971,2021/06/21,1406950255581712386.txt,
2972,2021/06/21,1406950508363927554.txt,
2973,2021/06/21,1406950761167208448.txt,
2974,2021/06/21,1406951014104801285.txt,
2975,2021/06/21,1406954234147487753.txt,
2976,2021/06/21,1406963780496490501.txt,
2977,2021/06/21,1406964994944557064.txt,
2978,2021/06/21,1406974716280139781.txt,
2979,2021/06/21,1406983911146606598.txt,
2980,2021/06/21,1406996494180364289.txt,
2981,2021/06/21,1407097514340257794.txt,
2982,2021/06/21,1407100548420145155.txt,
2983,2021/06/21,1407073827700490244.txt,
2984,2021/06/21,1407096756123410432.txt,
2985,2021/06/21,1407097008708534277.txt,
2986,2021/06/21,1407097261486751748.txt,
2987,2021/06/21,1407097766900342793.txt,
2988,2021/06/21,1407098019602915331.txt,
2989,2021/06/21,1407098272515297290.txt,
2990,2021/06/21,1407098525511565320.txt,
2991,2021/06/21,1407098778201563136.txt,
2992,2021/06/21,1407099031231344642.txt,
2993,2021/06/21,1407099284235894792.txt,
2994,2021/06/21,1407099536959578112.txt,
2995,2021/06/21,1407099789725028352.txt,
2996,2021/06/21,1407100042750668802.txt,
2997,2021/06/21,1407100295570722819.txt,
2998,2021/06/21,1407100312800829440.txt,
2999,2021/06/21,1407100801202503682.txt,
3000,2021/06/21,1407101053976420353.txt,
3001,2021/06/21,1407101306687328264.txt,
3002,2021/06/21,1407101559398273024.txt,
3003,2021/06/21,1407101812038066187.txt,
3004,2021/06/21,1407102064585547780.txt,
3005,2021/06/21,1407102317254647812.txt,
3006,2021/06/21,1407102569957281792.txt,
3007,2021/06/21,1407117998142328849.txt,
3008,2021/06/21,1407119971327479822.txt,
3009,2021/06/21,1407121296014512140.txt,
3010,2021/06/22,1407128496833368066.txt,
3011,2021/06/22,1407129873353564162.txt,
3012,2021/06/22,1407131872480559104.txt,
3013,2021/06/22,1407141430976565254.txt,
3014,2021/06/22,1407158538871336963.txt,
3015,2021/06/22,1407177911656849412.txt,
3016,2021/06/22,1407187761145139203.txt,
3017,2021/06/22,1407212341674999810.txt,
3018,2021/06/22,1407219044680310790.txt,
3019,2021/06/22,1407219057665875996.txt,
3020,2021/06/22,1407251710905520164.txt,
3021,2021/06/22,1407273084806074370.txt,
3022,2021/06/22,1407278214477598726.txt,
3023,2021/06/22,1407282538037407745.txt,
3024,2021/06/22,1407308131735117834.txt,
3025,2021/06/22,1407308384521555970.txt,
3026,2021/06/22,1407308637173919749.txt,
3027,2021/06/22,1407308889947881478.txt,
3028,2021/06/22,1407309395407642630.txt,
3029,2021/06/22,1407309648252878854.txt,
3030,2021/06/22,1407309901005832194.txt,
3031,2021/06/22,1407310153628651524.txt,
3032,2021/06/22,1407310406390059008.txt,
3033,2021/06/22,1407310659281375237.txt,
3034,2021/06/22,1407310912273489925.txt,
3035,2021/06/22,1407311418190401541.txt,
3036,2021/06/22,1407311670872059909.txt,
3037,2021/06/22,1407311923658493957.txt,
3038,2021/06/22,1407312176445112321.txt,
3039,2021/06/22,1407312429130960902.txt,
3040,2021/06/22,1407312682068422663.txt,
3041,2021/06/22,1407312934838153220.txt,
3042,2021/06/22,1407313187846901762.txt,
3043,2021/06/22,1407315046812684293.txt,
3044,2021/06/22,1407319730558435339.txt,
3045,2021/06/22,1407323166553354241.txt,
3046,2021/06/22,1407328205938302989.txt,
3047,2021/06/22,1407338784203710474.txt,
3048,2021/06/22,1407339794489917441.txt,
3049,2021/06/22,1407341799740432393.txt,
3050,2021/06/22,1407342910945759233.txt,
3051,2021/06/22,1407350742168506368.txt,
3052,2021/06/22,1407309142675673088.txt,
3053,2021/06/22,1407311165231861764.txt,
3054,2021/06/22,1407384789871730689.txt,
3055,2021/06/22,1407459177375703046.txt,
3056,2021/06/22,1407459430749327376.txt,
3057,2021/06/22,1407459683900833794.txt,
3058,2021/06/22,1407459936905400323.txt,
3059,2021/06/22,1407460190031601665.txt,
3060,2021/06/22,1407460443573063682.txt,
3061,2021/06/22,1407460696330280960.txt,
3062,2021/06/22,1407460948860968965.txt,
3063,2021/06/22,1407461201915826189.txt,
3064,2021/06/22,1407461454647812100.txt,
3065,2021/06/22,1407461707321163782.txt,
3066,2021/06/22,1407461960095047690.txt,
3067,2021/06/22,1407462213024165889.txt,
3068,2021/06/22,1407462465793892353.txt,
3069,2021/06/22,1407462971350163459.txt,
3070,2021/06/22,1407463224082112515.txt,
3071,2021/06/22,1407463476801552389.txt,
3072,2021/06/22,1407463729617309697.txt,
3073,2021/06/22,1407463982529658890.txt,
3074,2021/06/22,1407464235211362316.txt,
3075,2021/06/22,1407464487830147084.txt,
3076,2021/06/22,1407464740520083468.txt,
3077,2021/06/22,1407464993222705152.txt,
3078,2021/06/22,1407483613529051139.txt,
3079,2021/06/22,1407462718462955535.txt,
3080,2021/06/22,1407483896007041025.txt,
3081,2021/06/23,1407505052751699971.txt,
3082,2021/06/23,1407508131203096577.txt,
3083,2021/06/23,1407525199235272705.txt,
3084,2021/06/23,1407530082466291717.txt,
3085,2021/06/23,1407538997249802245.txt,
3086,2021/06/23,1407553815868370949.txt,
3087,2021/06/23,1407572328007958531.txt,
3088,2021/06/23,1407597699717910530.txt,
3089,2021/06/23,1407611893825474561.txt,
3090,2021/06/23,1407623828482625543.txt,
3091,2021/06/23,1407626705942966279.txt,
3092,2021/06/23,1407626960495255555.txt,
3093,2021/06/23,1407557424672776196.txt,
3094,2021/06/23,1407633896238305283.txt,
3095,2021/06/23,1407642335618375682.txt,
3096,2021/06/23,1407670574520864768.txt,
3097,2021/06/23,1407670827135479815.txt,
3098,2021/06/23,1407671079838048257.txt,
3099,2021/06/23,1407671332431609859.txt,
3100,2021/06/23,1407671837551730690.txt,
3101,2021/06/23,1407672090120146948.txt,
3102,2021/06/23,1407672342717870081.txt,
3103,2021/06/23,1407672595194040323.txt,
3104,2021/06/23,1407672847699415042.txt,
3105,2021/06/23,1407673101274468355.txt,
3106,2021/06/23,1407673354006450182.txt,
3107,2021/06/23,1407673606587531272.txt,
3108,2021/06/23,1407673859084591113.txt,
3109,2021/06/23,1407674364200357888.txt,
3110,2021/06/23,1407674616856858626.txt,
3111,2021/06/23,1407674869492375556.txt,
3112,2021/06/23,1407675121955966980.txt,
3113,2021/06/23,1407675374486671361.txt,
3114,2021/06/23,1407675627109556231.txt,
3115,2021/06/23,1407671584920379396.txt,
3116,2021/06/23,1407674111699075076.txt,
3117,2021/06/23,1407821839762591749.txt,
3118,2021/06/23,1407822092490489863.txt,
3119,2021/06/23,1407822598289899522.txt,
3120,2021/06/23,1407822851160350721.txt,
3121,2021/06/23,1407823104047468545.txt,
3122,2021/06/23,1407823356938891268.txt,
3123,2021/06/23,1407823609867952134.txt,
3124,2021/06/23,1407823862797066243.txt,
3125,2021/06/23,1407824116040753164.txt,
3126,2021/06/23,1407824369036976133.txt,
3127,2021/06/23,1407824621894881281.txt,
3128,2021/06/23,1407824874958118919.txt,
3129,2021/06/23,1407822345104920578.txt,
3130,2021/06/23,1407825127757189121.txt,
3131,2021/06/23,1407827149948604418.txt,
3132,2021/06/23,1407825380489244673.txt,
3133,2021/06/23,1407825633212837890.txt,
3134,2021/06/23,1407825886003535877.txt,
3135,2021/06/23,1407826138894946304.txt,
3136,2021/06/23,1407826391769534464.txt,
3137,2021/06/23,1407826644413431818.txt,
3138,2021/06/23,1407826897212428288.txt,
3139,2021/06/23,1407827402605187077.txt,
3140,2021/06/23,1407827655660118016.txt,
3141,2021/06/23,1407829548121485312.txt,
3142,2021/06/23,1407845695793418247.txt,
3143,2021/06/23,1407850457112793090.txt,
3144,2021/06/24,1407858342307909632.txt,
3145,2021/06/24,1407879337106305029.txt,
3146,2021/06/24,1407882175022657536.txt,
3147,2021/06/24,1407893499567951877.txt,
3148,2021/06/24,1407897717058068485.txt,
3149,2021/06/24,1407905319397715971.txt,
3150,2021/06/24,1407913812380975107.txt,
3151,2021/06/24,1407930258913841152.txt,
3152,2021/06/24,1407946086531047425.txt,
3153,2021/06/24,1407923613836083203.txt,
3154,2021/06/24,1407954087107125248.txt,
3155,2021/06/24,1407956885903482885.txt,
3156,2021/06/24,1407957808775979008.txt,
3157,2021/06/24,1407972527578615811.txt,
3158,2021/06/24,1407974608729346054.txt,
3159,2021/06/24,1407977683061927940.txt,
3160,2021/06/24,1407985288622661633.txt,
3161,2021/06/24,1407994012049371136.txt,
3162,2021/06/24,1407994421291802628.txt,
3163,2021/06/24,1407987409782927360.txt,
3164,2021/06/24,1408018833131012101.txt,
3165,2021/06/24,1408019208441536515.txt,
3166,2021/06/24,1408033037376495618.txt,
3167,2021/06/24,1408033289982599170.txt,
3168,2021/06/24,1408033542676885508.txt,
3169,2021/06/24,1408033795404599301.txt,
3170,2021/06/24,1408034048128303108.txt,
3171,2021/06/24,1408034300939882496.txt,
3172,2021/06/24,1408034553755807745.txt,
3173,2021/06/24,1408034806668083200.txt,
3174,2021/06/24,1408035059584704518.txt,
3175,2021/06/24,1408035312354406400.txt,
3176,2021/06/24,1408035565019279361.txt,
3177,2021/06/24,1408035738025750532.txt,
3178,2021/06/24,1408035817688342528.txt,
3179,2021/06/24,1408036070252593159.txt,
3180,2021/06/24,1408036322879627265.txt,
3181,2021/06/24,1408036575720751106.txt,
3182,2021/06/24,1408036828486176770.txt,
3183,2021/06/24,1408037081268555782.txt,
3184,2021/06/24,1408037333929283586.txt,
3185,2021/06/24,1408037586476703749.txt,
3186,2021/06/24,1408037839074430978.txt,
3187,2021/06/24,1408038091676438532.txt,
3188,2021/06/24,1408040152048439304.txt,
3189,2021/06/24,1408046977229619202.txt,
3190,2021/06/24,1408076211448778758.txt,
3191,2021/06/24,1408094753334304773.txt,
3192,2021/06/24,1408132825845440516.txt,
3193,2021/06/24,1408183927706116105.txt,
3194,2021/06/24,1408184180270325763.txt,
3195,2021/06/24,1408184432956264457.txt,
3196,2021/06/24,1408184685516275714.txt,
3197,2021/06/24,1408184938193723392.txt,
3198,2021/06/24,1408185190728540163.txt,
3199,2021/06/24,1408185695806627843.txt,
3200,2021/06/24,1408185948328927234.txt,
3201,2021/06/24,1408186200968544261.txt,
3202,2021/06/24,1408186453558022144.txt,
3203,2021/06/24,1408186706101157899.txt,
3204,2021/06/24,1408186958619328519.txt,
3205,2021/06/24,1408187463990972420.txt,
3206,2021/06/24,1408187716530065412.txt,
3207,2021/06/24,1408187969127780352.txt,
3208,2021/06/24,1408188221746466820.txt,
3209,2021/06/24,1408188474415632386.txt,
3210,2021/06/24,1408188726925217794.txt,
3211,2021/06/24,1408188979825025025.txt,
3212,2021/06/24,1408189232514994176.txt,
3213,2021/06/24,1408189485175689216.txt,
3214,2021/06/24,1408189737714782209.txt,
3215,2021/06/24,1408195630808244227.txt,
3216,2021/06/24,1408185443301085196.txt,
3217,2021/06/24,1408187211271577605.txt,
3218,2021/06/24,1408205169188216836.txt,
3219,2021/06/24,1408210241213198336.txt,
3220,2021/06/24,1408210481798533122.txt,
3221,2021/06/25,1408215723227455492.txt,
3222,2021/06/25,1408216827541344256.txt,
3223,2021/06/25,1408255855988854785.txt,
3224,2021/06/25,1408228449932648448.txt,
3225,2021/06/25,1408237727598845952.txt,
3226,2021/06/25,1408244765976502275.txt,
3227,2021/06/25,1408250282916515854.txt,
3228,2021/06/25,1408258948621168646.txt,
3229,2021/06/25,1408267952864989186.txt,
3230,2021/06/25,1408274368279449601.txt,
3231,2021/06/25,1408275637035364356.txt,
3232,2021/06/25,1408279367755526146.txt,
3233,2021/06/25,1408280036071804929.txt,
3234,2021/06/25,1408280286119358472.txt,
3235,2021/06/25,1408285697753026562.txt,
3236,2021/06/25,1408287688906612737.txt,
3237,2021/06/25,1408287893601148931.txt,
3238,2021/06/25,1408288882815160326.txt,
3239,2021/06/25,1408295042611957763.txt,
3240,2021/06/25,1408301661320212482.txt,
3241,2021/06/25,1408304149855293442.txt,
3242,2021/06/25,1408309384019546114.txt,
3243,2021/06/25,1408314317238198273.txt,
3244,2021/06/25,1408315154966585344.txt,
3245,2021/06/25,1408318633084817413.txt,
3246,2021/06/25,1408319254806601728.txt,
3247,2021/06/25,1408323505028886531.txt,
3248,2021/06/25,1408326001965236225.txt,
3249,2021/06/25,1408313085937414147.txt,
3250,2021/06/25,1408327329093353481.txt,
3251,2021/06/25,1408331455671934977.txt,
3252,2021/06/25,1408331470511345667.txt,
3253,2021/06/25,1408342337634271238.txt,
3254,2021/06/25,1408342611723644936.txt,
3255,2021/06/25,1408346070799687680.txt,
3256,2021/06/25,1408349304184471554.txt,
3257,2021/06/25,1408353934406606848.txt,
3258,2021/06/25,1408356709022593028.txt,
3259,2021/06/25,1408395304924291074.txt,
3260,2021/06/25,1408395557517860866.txt,
3261,2021/06/25,1408395810090504197.txt,
3262,2021/06/25,1408396062705033224.txt,
3263,2021/06/25,1408396315437015040.txt,
3264,2021/06/25,1408396568043130883.txt,
3265,2021/06/25,1408396820624064518.txt,
3266,2021/06/25,1408397073272160260.txt,
3267,2021/06/25,1408397325823840261.txt,
3268,2021/06/25,1408397578606104581.txt,
3269,2021/06/25,1408397831149391882.txt,
3270,2021/06/25,1408398084422393863.txt,
3271,2021/06/25,1408340652014727175.txt,
3272,2021/06/25,1408398298826694659.txt,
3273,2021/06/25,1408398337229955074.txt,
3274,2021/06/25,1408398590062518276.txt,
3275,2021/06/25,1408398842773508096.txt,
3276,2021/06/25,1408399095341932548.txt,
3277,2021/06/25,1408399348103356416.txt,
3278,2021/06/25,1408399600776626184.txt,
3279,2021/06/25,1408399853319823360.txt,
3280,2021/06/25,1408400106257215503.txt,
3281,2021/06/25,1408400359752675329.txt,
3282,2021/06/25,1408405662850174977.txt,
3283,2021/06/25,1408415993894821888.txt,
3284,2021/06/25,1408426188226195457.txt,
3285,2021/06/25,1408434880480829442.txt,
3286,2021/06/25,1408444592563785729.txt,
3287,2021/06/25,1408448358255976450.txt,
3288,2021/06/25,1408465590382174212.txt,
3289,2021/06/25,1408550944850259970.txt,
3290,2021/06/25,1408546646661738500.txt,
3291,2021/06/25,1408546899657961475.txt,
3292,2021/06/25,1408547152369012738.txt,
3293,2021/06/25,1408547405033791496.txt,
3294,2021/06/25,1408547657686163456.txt,
3295,2021/06/25,1408547910489448450.txt,
3296,2021/06/25,1408548163171008514.txt,
3297,2021/06/25,1408548415819202565.txt,
3298,2021/06/25,1408548668538507273.txt,
3299,2021/06/25,1408548921392177156.txt,
3300,2021/06/25,1408549173956390914.txt,
3301,2021/06/25,1408549426734538752.txt,
3302,2021/06/25,1408549679449743362.txt,
3303,2021/06/25,1408549932231970817.txt,
3304,2021/06/25,1408550185047937034.txt,
3305,2021/06/25,1408550437855322113.txt,
3306,2021/06/25,1408550691023593472.txt,
3307,2021/06/25,1408551197804539904.txt,
3308,2021/06/25,1408551451345911810.txt,
3309,2021/06/25,1408551704715464709.txt,
3310,2021/06/25,1408551957636259842.txt,
3311,2021/06/25,1408552210691149825.txt,
3312,2021/06/25,1408552463469367307.txt,
3313,2021/06/25,1408557008349843456.txt,
3314,2021/06/26,1408582705873178632.txt,
3315,2021/06/26,1408583866713997320.txt,
3316,2021/06/26,1408587774895149176.txt,
3317,2021/06/26,1408591900609679362.txt,
3318,2021/06/26,1408593990237265920.txt,
3319,2021/06/26,1408600775312347137.txt,
3320,2021/06/26,1408601363731292160.txt,
3321,2021/06/26,1408604281427562497.txt,
3322,2021/06/26,1408620022952448007.txt,
3323,2021/06/26,1408656941975363586.txt,
3324,2021/06/26,1408667856795947014.txt,
3325,2021/06/26,1408677629264154631.txt,
3326,2021/06/26,1408704097407012864.txt,
3327,2021/06/26,1408709730319552516.txt,
3328,2021/06/26,1408718466660671488.txt,
3329,2021/06/26,1408729039397953542.txt,
3330,2021/06/26,1408732299424940035.txt,
3331,2021/06/26,1408757933148717056.txt,
3332,2021/06/26,1408758185763258374.txt,
3333,2021/06/26,1408758438553870338.txt,
3334,2021/06/26,1408758691323654146.txt,
3335,2021/06/26,1408758944110153732.txt,
3336,2021/06/26,1408759197186068483.txt,
3337,2021/06/26,1408759449913802753.txt,
3338,2021/06/26,1408759702503235584.txt,
3339,2021/06/26,1408759955134558208.txt,
3340,2021/06/26,1408760207702908929.txt,
3341,2021/06/26,1408760460376170502.txt,
3342,2021/06/26,1408760713246560256.txt,
3343,2021/06/26,1408760965995413506.txt,
3344,2021/06/26,1408761218622529538.txt,
3345,2021/06/26,1408761471190941696.txt,
3346,2021/06/26,1408761724044517376.txt,
3347,2021/06/26,1408761976864579593.txt,
3348,2021/06/26,1408762229370011657.txt,
3349,2021/06/26,1408762482135547908.txt,
3350,2021/06/26,1408762734938890250.txt,
3351,2021/06/26,1408762987620540419.txt,
3352,2021/06/26,1408798339089408001.txt,
3353,2021/06/26,1408806126615887880.txt,
3354,2021/06/26,1408816073147703298.txt,
3355,2021/06/26,1408819991219097602.txt,
3356,2021/06/26,1408909466460958722.txt,
3357,2021/06/26,1408912750521327618.txt,
3358,2021/06/26,1408908708676001800.txt,
3359,2021/06/26,1408908961298927618.txt,
3360,2021/06/26,1408909213988950023.txt,
3361,2021/06/26,1408909719100694533.txt,
3362,2021/06/26,1408909971656433674.txt,
3363,2021/06/26,1408910224136749063.txt,
3364,2021/06/26,1408910476843569155.txt,
3365,2021/06/26,1408910729491750914.txt,
3366,2021/06/26,1408910982286557194.txt,
3367,2021/06/26,1408911234804633605.txt,
3368,2021/06/26,1408911487318507520.txt,
3369,2021/06/26,1408911740000096257.txt,
3370,2021/06/26,1408911992782475265.txt,
3371,2021/06/26,1408912245191495680.txt,
3372,2021/06/26,1408912497793503237.txt,
3373,2021/06/26,1408913003270098947.txt,
3374,2021/06/26,1408913255750381572.txt,
3375,2021/06/26,1408913508474003459.txt,
3376,2021/06/26,1408913761235345420.txt,
3377,2021/06/26,1408914013975715847.txt,
3378,2021/06/26,1408914266607001600.txt,
3379,2021/06/26,1408914519271919617.txt,
3380,2021/06/26,1408926215939919875.txt,
3381,2021/06/26,1408937117204586499.txt,
3382,2021/06/26,1408937311027437575.txt,
3383,2021/06/26,1408937845843062785.txt,
3384,2021/06/27,1408941841618063361.txt,
